FS_method,Classifier,Accuracy,Precision,Recall,F1_score,AUC,Best_params,Outer_Fold,Top_k
LASSO,Soft Voting Ensemble,0.8,0.8036231884057972,0.8,0.7983941852603111,1.0,"{'weights': (2, 1)}",3,50
LASSO,Random Forest,0.8064,0.8139473860849361,0.8064,0.8041529278956329,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20}",3,70
LASSO,SVM (RBF),0.6544,0.7540688534832866,0.6544,0.607058095735092,1.0,"{'pca__n_components': 0.85, 'clf__gamma': 0.1, 'clf__C': 1}",3,70
LASSO,Logistic Regression,0.512,0.5120777456232171,0.512,0.512037564949644,0.6882544961813255,{'clf__C': 100},3,70
LASSO,XGBoost,0.8048,0.8101878518013508,0.8048,0.8030027408655145,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",3,70
LASSO,LightGBM,0.792,0.79344789273631,0.792,0.7911124336164321,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.1}",3,70
LASSO,Stacking Ensemble,0.8,0.8100997777874601,0.8,0.7970630179426996,0.9888519339738852,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,70
LASSO,Soft Voting Ensemble,0.7776,0.778995258999122,0.7776,0.7766001266068082,0.9993635542416031,"{'weights': (1, 2)}",3,70
LASSO,Random Forest,0.7957860615883307,0.8074591483100413,0.7957860615883307,0.7919577131605886,1.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",3,90
LASSO,SVM (RBF),0.5494327390599676,0.5469410092066475,0.5494327390599676,0.5467076112358988,0.9593320111401807,"{'pca__n_components': 0.95, 'clf__gamma': 0.001, 'clf__C': 50}",3,90
LASSO,Logistic Regression,0.49270664505672607,0.4926021669055911,0.49270664505672607,0.4926531174307657,0.7230146003882184,{'clf__C': 10},3,90
LASSO,XGBoost,0.8055105348460292,0.8138449695443595,0.8055105348460292,0.8027266118547813,0.9999578023461896,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",3,90
LASSO,LightGBM,0.7828200972447326,0.7834768744909107,0.7828200972447326,0.7819484259425294,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,90
LASSO,Soft Voting Ensemble,0.7925445705024311,0.8002662984629582,0.7925445705024311,0.7895750526451,1.0,"{'weights': (1, 1)}",3,90
RF_importance,Random Forest,0.7739938080495357,0.7791820499660602,0.7739938080495357,0.7725881584516208,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20}",3,10
RF_importance,SVM (RBF),0.6052631578947368,0.6056511276152199,0.6052631578947368,0.6040560638667656,0.815462494247584,"{'pca__n_components': 0.95, 'clf__gamma': 0.1, 'clf__C': 1}",3,10
RF_importance,Logistic Regression,0.46904024767801855,0.4689611891823036,0.46904024767801855,0.46899060707089324,0.5736884491486425,{'clf__C': 1},3,10
RF_importance,XGBoost,0.7894736842105263,0.7913864475213606,0.7894736842105263,0.7889350569405971,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,10
RF_importance,LightGBM,0.7863777089783281,0.7867737584415114,0.7863777089783281,0.786205474276156,1.0,"{'num_leaves': 127, 'n_estimators': 500, 'max_depth': -1, 'learning_rate': 0.03}",3,10
RF_importance,Soft Voting Ensemble,0.7554179566563467,0.7563515306549362,0.7554179566563467,0.7550043389108365,0.9999904126399755,"{'weights': (1, 1)}",3,10
RF_importance,Random Forest,0.8306801736613604,0.8467935619235627,0.8306801736613604,0.8297713221097123,1.0,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20}",3,30
RF_importance,SVM (RBF),0.7018813314037626,0.7017364784794766,0.7018813314037626,0.7010930235493377,0.9984882080225761,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,30
RF_importance,Logistic Regression,0.49782923299565845,0.4981973581566107,0.49782923299565845,0.4979872871670389,0.6288886649197071,{'clf__C': 10},3,30
RF_importance,XGBoost,0.8176555716353111,0.8240211158134112,0.8176555716353111,0.817504318192428,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,30
RF_importance,LightGBM,0.8104196816208393,0.8141763312233665,0.8104196816208393,0.8104458866548263,1.0,"{'num_leaves': 31, 'n_estimators': 300, 'max_depth': -1, 'learning_rate': 0.1}",3,30
RF_importance,Stacking Ensemble,0.8277858176555717,0.8339824749084299,0.8277858176555717,0.8276617297434813,0.9988997513942083,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",3,30
RF_importance,Soft Voting Ensemble,0.8191027496382055,0.8214376119809077,0.8191027496382055,0.8191974838496435,1.0,"{'weights': (2, 1)}",3,30
RF_importance,Random Forest,0.8003273322422259,0.8228248718723321,0.8003273322422259,0.7940113161961816,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",3,50
RF_importance,SVM (RBF),0.5351882160392799,0.5338811607043576,0.5351882160392799,0.5343291095404658,0.7198246143238818,"{'pca__n_components': 0.95, 'clf__gamma': 0.001, 'clf__C': 10}",3,50
RF_importance,Logistic Regression,0.49263502454991814,0.49623563008333293,0.49263502454991814,0.4932469695693033,0.6590644660863569,{'clf__C': 0.1},3,50
RF_importance,XGBoost,0.7937806873977087,0.7974069280858368,0.7937806873977087,0.7917204789279019,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",3,50
RF_importance,LightGBM,0.7806873977086743,0.7824258486505453,0.7806873977086743,0.7790826422064555,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,50
RF_importance,Stacking Ensemble,0.8019639934533551,0.8071347887597438,0.8019639934533551,0.7996170254842394,0.9999461346203566,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,50
RF_importance,Soft Voting Ensemble,0.7806873977086743,0.7876154194635309,0.7806873977086743,0.7772713587172672,1.0,"{'weights': (1, 1)}",3,50
RF_importance,Random Forest,0.8178861788617886,0.8339224806201551,0.8178861788617886,0.8138318520788641,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",3,70
RF_importance,SVM (RBF),0.5382113821138211,0.5420899824104096,0.5382113821138211,0.5385020025949117,0.6962957848219598,"{'pca__n_components': 0.85, 'clf__gamma': 0.0001, 'clf__C': 50}",3,70
RF_importance,Logistic Regression,0.4894308943089431,0.49181208621528444,0.4894308943089431,0.4899956951001772,0.703227245687091,{'clf__C': 10},3,70
RF_importance,XGBoost,0.808130081300813,0.8133564100857241,0.808130081300813,0.8060584477251145,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,70
RF_importance,LightGBM,0.8211382113821138,0.8246976978954068,0.8211382113821138,0.8196947538962249,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,70
RF_importance,Stacking Ensemble,0.7934959349593496,0.7984888888888889,0.7934959349593496,0.7911905513823021,0.9998087872864792,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,70
RF_importance,Soft Voting Ensemble,0.8146341463414634,0.8195229877428204,0.8146341463414634,0.8127654986522912,0.9999893770714711,"{'weights': (1, 1)}",3,70
RF_importance,Random Forest,0.821656050955414,0.840089212515428,0.821656050955414,0.8179810035759443,1.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",3,90
RF_importance,SVM (RBF),0.6863057324840764,0.6868598127108999,0.6863057324840764,0.6864418710337175,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 0.01, 'clf__C': 50}",3,90
RF_importance,Logistic Regression,0.5063694267515924,0.5077976362809167,0.5063694267515924,0.5065697231903218,0.7359959349593495,{'clf__C': 10},3,90
RF_importance,XGBoost,0.8152866242038217,0.8222592929599298,0.8152866242038217,0.8134314035867599,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",3,90
RF_importance,LightGBM,0.802547770700637,0.8103474920433001,0.802547770700637,0.8002923962195514,1.0,"{'num_leaves': 127, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",3,90
RF_importance,Stacking Ensemble,0.8121019108280255,0.8224727493597742,0.8121019108280255,0.8095359530615553,0.9960873983739839,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,90
RF_importance,Soft Voting Ensemble,0.8280254777070064,0.8375654780550624,0.8280254777070064,0.8259368908946247,1.0,"{'weights': (2, 1)}",3,90
Boruta,Random Forest,0.7769679300291545,0.7774146810837014,0.7769679300291545,0.7770575878254653,1.0,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20}",3,10
Boruta,SVM (RBF),0.6763848396501457,0.6761496518982301,0.6763848396501457,0.6761751442662481,0.9543960348821364,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,10
Boruta,Logistic Regression,0.5422740524781341,0.5430261617446318,0.5422740524781341,0.5424842899676396,0.6069202207385201,{'clf__C': 10},3,10
Boruta,XGBoost,0.7638483965014577,0.7645326999503351,0.7638483965014577,0.763956862976935,0.9998978062406322,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,10
Boruta,LightGBM,0.7711370262390671,0.7720932604612024,0.7711370262390671,0.7712465018850916,1.0,"{'num_leaves': 31, 'n_estimators': 300, 'max_depth': -1, 'learning_rate': 0.1}",3,10
Boruta,Stacking Ensemble,0.7740524781341108,0.7897977819211102,0.7740524781341108,0.7724250345102046,0.9913901757732659,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,10
Boruta,Soft Voting Ensemble,0.7725947521865889,0.7725156068449186,0.7725947521865889,0.772528871320658,1.0,"{'weights': (2, 1)}",3,10
Boruta,Random Forest,0.8174474959612278,0.8283473688981224,0.8174474959612278,0.814526124204993,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",3,30
Boruta,SVM (RBF),0.6332794830371568,0.6323984820378051,0.6332794830371568,0.6312372867663623,0.942408431816277,"{'pca__n_components': 0.85, 'clf__gamma': 'scale', 'clf__C': 1}",3,30
Boruta,Logistic Regression,0.5218093699515347,0.5245763636026017,0.5218093699515347,0.5221239362008095,0.6501760120693991,{'clf__C': 0.1},3,30
Boruta,XGBoost,0.8045234248788369,0.8094704124612959,0.8045234248788369,0.8026072780542762,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,30
Boruta,LightGBM,0.802907915993538,0.808630729974925,0.802907915993538,0.8007688931206384,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,30
Boruta,Stacking Ensemble,0.7722132471728594,0.7890330476803652,0.7722132471728594,0.7663168018450028,0.9878991702288158,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",3,30
Boruta,Soft Voting Ensemble,0.8174474959612278,0.8233765901286227,0.8174474959612278,0.8155312297963402,1.0,"{'weights': (2, 1)}",3,30
Boruta,Random Forest,0.8170144462279294,0.8252846771243876,0.8170144462279294,0.8147554959136001,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",3,50
Boruta,SVM (RBF),0.5553772070626003,0.55783742701475,0.5553772070626003,0.5555628040521258,0.6764778834229019,"{'pca__n_components': 0.95, 'clf__gamma': 0.0001, 'clf__C': 50}",3,50
Boruta,Logistic Regression,0.5473515248796148,0.5483456598078351,0.5473515248796148,0.5476457496576072,0.6757854485324515,{'clf__C': 0.01},3,50
Boruta,XGBoost,0.812199036918138,0.8164428884591672,0.812199036918138,0.8107099903877557,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,50
Boruta,LightGBM,0.8250401284109149,0.8296069732856427,0.8250401284109149,0.8236528970279092,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,50
Boruta,Stacking Ensemble,0.78330658105939,0.7955902703993498,0.78330658105939,0.7792690185932997,0.9857585779247623,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,50
Boruta,Soft Voting Ensemble,0.8138041733547352,0.8226522920766256,0.8138041733547352,0.811363404091595,1.0,"{'weights': (2, 1)}",3,50
Boruta,Random Forest,0.8078125,0.8171065699006876,0.8078125,0.8058343907923149,1.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",3,70
Boruta,SVM (RBF),0.609375,0.6114844133529701,0.609375,0.6049640437418281,0.9392295966228893,"{'pca__n_components': 0.95, 'clf__gamma': 0.01, 'clf__C': 1}",3,70
Boruta,Logistic Regression,0.5328125,0.5323903480810914,0.5328125,0.5323816111694176,0.7263914946841776,{'clf__C': 10},3,70
Boruta,XGBoost,0.8203125,0.8286584531663271,0.8203125,0.8186893431709888,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,70
Boruta,LightGBM,0.809375,0.8128195174390825,0.809375,0.8084979945735519,1.0,"{'num_leaves': 127, 'n_estimators': 800, 'max_depth': -1, 'learning_rate': 0.1}",3,70
Boruta,Stacking Ensemble,0.825,0.8331578947368421,0.825,0.8234720082177709,1.0,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 4, 'final_estimator__learning_rate': 0.1}",3,70
Boruta,Soft Voting Ensemble,0.828125,0.8302886137047001,0.828125,0.8276055771419599,1.0,"{'weights': (1, 1)}",3,70
Boruta,Random Forest,0.8307453416149069,0.8442423941331066,0.8307453416149069,0.8286731668106169,1.0,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",3,90
Boruta,SVM (RBF),0.6149068322981367,0.6176757499839918,0.6149068322981367,0.6108448267787592,0.8298857672121025,"{'pca__n_components': 0.9, 'clf__gamma': 0.001, 'clf__C': 10}",3,90
Boruta,Logistic Regression,0.5512422360248447,0.5511246102606372,0.5512422360248447,0.551150199142112,0.7473467891324483,{'clf__C': 0.01},3,90
Boruta,XGBoost,0.8090062111801242,0.8131898633960727,0.8090062111801242,0.8080844582448902,1.0,"{'subsample': 1.0, 'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",3,90
Boruta,LightGBM,0.812111801242236,0.8178624871523389,0.812111801242236,0.8109406020796535,1.0,"{'num_leaves': 127, 'n_estimators': 800, 'max_depth': -1, 'learning_rate': 0.1}",3,90
Boruta,Stacking Ensemble,0.796583850931677,0.8118891993745921,0.796583850931677,0.7934865180867503,0.996710018524236,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,90
Boruta,Soft Voting Ensemble,0.8354037267080745,0.8408305753275604,0.8354037267080745,0.8344972521613646,1.0,"{'weights': (1, 1)}",3,90
RFE_SVM,Random Forest,0.8017883755588674,0.8037997285111632,0.8017883755588674,0.8016782924824308,0.9998577828343881,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10}",3,10
RFE_SVM,SVM (RBF),0.6661698956780924,0.6714106004945068,0.6661698956780924,0.6647389997418003,0.8103534096565456,"{'pca__n_components': 0.9, 'clf__gamma': 0.1, 'clf__C': 1}",3,10
RFE_SVM,Logistic Regression,0.5812220566318927,0.5839733046352603,0.5812220566318927,0.5799638802724086,0.639497262319562,{'clf__C': 100},3,10
RFE_SVM,XGBoost,0.789865871833085,0.7900900675460255,0.789865871833085,0.7898920115762913,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,10
RFE_SVM,LightGBM,0.7928464977645305,0.7929113331322236,0.7928464977645305,0.7928630664732323,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': -1, 'learning_rate': 0.05}",3,10
RFE_SVM,Stacking Ensemble,0.7287630402384501,0.7287277113151672,0.7287630402384501,0.7286870601207758,0.9718143354902936,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.03}",3,10
RFE_SVM,Soft Voting Ensemble,0.7839046199701938,0.7839705279818375,0.7839046199701938,0.7839219038749545,1.0,"{'weights': (2, 1)}",3,10
RFE_SVM,Random Forest,0.8262987012987013,0.8324676043182268,0.8262987012987013,0.824388807674053,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",3,30
RFE_SVM,SVM (RBF),0.6136363636363636,0.612345041322314,0.6136363636363636,0.6120553359683794,0.9780233739837397,"{'pca__n_components': 0.9, 'clf__gamma': 0.01, 'clf__C': 50}",3,30
RFE_SVM,Logistic Regression,0.6152597402597403,0.6151794680225253,0.6152597402597403,0.6152179843186395,0.7056233062330624,{'clf__C': 100},3,30
RFE_SVM,XGBoost,0.8198051948051948,0.8240823503981398,0.8198051948051948,0.8182003812570058,1.0,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",3,30
RFE_SVM,LightGBM,0.8181818181818182,0.8204545454545455,0.8181818181818182,0.8170625544086557,1.0,"{'num_leaves': 63, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.1}",3,30
RFE_SVM,Stacking Ensemble,0.7792207792207793,0.789794442078706,0.7792207792207793,0.7750260819512896,0.9992272188346882,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,30
RFE_SVM,Soft Voting Ensemble,0.823051948051948,0.8279493321464826,0.823051948051948,0.8213568768368308,1.0,"{'weights': (2, 1)}",3,30
RFE_SVM,Random Forest,0.8315301391035549,0.8410362548980835,0.8315301391035549,0.830099511088618,1.0,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20}",3,50
RFE_SVM,SVM (RBF),0.6692426584234931,0.6733870695274515,0.6692426584234931,0.6678934373628008,1.0,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 10}",3,50
RFE_SVM,Logistic Regression,0.5965996908809892,0.5966600377648023,0.5965996908809892,0.5966170384059468,0.7507741417539568,{'clf__C': 1},3,50
RFE_SVM,XGBoost,0.8160741885625966,0.818081434340838,0.8160741885625966,0.8156457909600365,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",3,50
RFE_SVM,LightGBM,0.8068006182380216,0.808438816152405,0.8068006182380216,0.8064072338941609,1.0,"{'num_leaves': 127, 'n_estimators': 800, 'max_depth': -1, 'learning_rate': 0.1}",3,50
RFE_SVM,Stacking Ensemble,0.7820710973724884,0.7854702052129183,0.7820710973724884,0.7811805302026392,0.9939597828580167,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,50
RFE_SVM,Soft Voting Ensemble,0.8129829984544049,0.8143902879219725,0.8129829984544049,0.8126533781061225,1.0,"{'weights': (2, 1)}",3,50
RFE_SVM,Random Forest,0.8140625,0.8228831618087797,0.8140625,0.812267740922832,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",3,70
RFE_SVM,SVM (RBF),0.6796875,0.6809890101828213,0.6796875,0.679605383629372,1.0,"{'pca__n_components': 0.95, 'clf__gamma': 0.01, 'clf__C': 50}",3,70
RFE_SVM,Logistic Regression,0.5953125,0.5966885301289773,0.5953125,0.5950901545471639,0.7971192933083178,{'clf__C': 10},3,70
RFE_SVM,XGBoost,0.8171875,0.821433437135072,0.8171875,0.8162230215827337,1.0,"{'subsample': 1.0, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",3,70
RFE_SVM,LightGBM,0.8265625,0.8309799532892177,0.8265625,0.8256474820143884,1.0,"{'num_leaves': 127, 'n_estimators': 800, 'max_depth': -1, 'learning_rate': 0.1}",3,70
RFE_SVM,Stacking Ensemble,0.8015625,0.811327251279223,0.8015625,0.7993888854508322,0.9998827392120073,"{'final_estimator__n_estimators': 100, 'final_estimator__max_depth': 3, 'final_estimator__learning_rate': 0.05}",3,70
RFE_SVM,Soft Voting Ensemble,0.8015625,0.8027751900156744,0.8015625,0.8011263137774793,0.9999902282676671,"{'weights': (1, 1)}",3,70
RFE_SVM,Random Forest,0.801829268292683,0.8108915441176471,0.801829268292683,0.8003745318352059,1.0,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",3,90
RFE_SVM,SVM (RBF),0.5533536585365854,0.5533938587760342,0.5533536585365854,0.553269572695262,0.7537133774538964,"{'pca__n_components': 0.9, 'clf__gamma': 0.0001, 'clf__C': 50}",3,90
RFE_SVM,Logistic Regression,0.6173780487804879,0.6177732389505982,0.6173780487804879,0.6170568056282342,0.8341946757882214,{'clf__C': 10},3,90
RFE_SVM,XGBoost,0.836890243902439,0.8427814820069041,0.836890243902439,0.8361863953865577,1.0,"{'subsample': 0.7, 'n_estimators': 800, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,90
RFE_SVM,LightGBM,0.8125,0.8160992487706727,0.8125,0.8119647363968763,1.0,"{'num_leaves': 127, 'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.05}",3,90
RFE_SVM,Stacking Ensemble,0.7896341463414634,0.7977032139717966,0.7896341463414634,0.7881989612091151,0.9586648572278406,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,90
RFE_SVM,Soft Voting Ensemble,0.8003048780487805,0.8037636683308418,0.8003048780487805,0.7997348005527708,1.0,"{'weights': (2, 1)}",3,90
mRMR,Random Forest,0.7949852507374632,0.80336420359183,0.7949852507374632,0.794250953061004,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",3,10
mRMR,SVM (RBF),0.672566371681416,0.6728085298840475,0.672566371681416,0.6726347907336256,0.9296951219512194,"{'pca__n_components': 0.9, 'clf__gamma': 'scale', 'clf__C': 50}",3,10
mRMR,Logistic Regression,0.46607669616519176,0.4638107597068865,0.46607669616519176,0.46363360390886493,0.555095818815331,{'clf__C': 1},3,10
mRMR,XGBoost,0.7905604719764012,0.7934464659448592,0.7905604719764012,0.7904511088357074,1.0,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 7, 'learning_rate': 0.03, 'colsample_bytree': 0.7}",3,10
mRMR,LightGBM,0.8126843657817109,0.814538403480516,0.8126843657817109,0.812674993541304,1.0,"{'num_leaves': 127, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.03}",3,10
mRMR,Stacking Ensemble,0.7610619469026548,0.7641317724470169,0.7610619469026548,0.7608955786718392,0.9837979094076656,"{'final_estimator__n_estimators': 300, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,10
mRMR,Soft Voting Ensemble,0.775811209439528,0.7765820956028222,0.775811209439528,0.7758658396656773,0.9999825783972126,"{'weights': (1, 1)}",3,10
mRMR,Random Forest,0.8132045088566827,0.8310061153714382,0.8132045088566827,0.8089834471313934,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",3,30
mRMR,SVM (RBF),0.6586151368760065,0.6584043293147305,0.6586151368760065,0.6565124040234311,0.9957337883959044,"{'pca__n_components': 0.9, 'clf__gamma': 0.1, 'clf__C': 1}",3,30
mRMR,Logistic Regression,0.4573268921095008,0.4588735441312523,0.4573268921095008,0.4577578566685897,0.6134916340630983,{'clf__C': 100},3,30
mRMR,XGBoost,0.7809983896940419,0.7877064751133139,0.7809983896940419,0.778211876564924,0.9958378423374675,"{'subsample': 1.0, 'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",3,30
mRMR,LightGBM,0.7648953301127214,0.7673186050640525,0.7648953301127214,0.7631804740096605,1.0,"{'num_leaves': 63, 'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.1}",3,30
mRMR,Stacking Ensemble,0.7793880837359098,0.7876122949148452,0.7793880837359098,0.7761410098180991,0.9763901606592856,"{'final_estimator__n_estimators': 200, 'final_estimator__max_depth': 2, 'final_estimator__learning_rate': 0.03}",3,30
mRMR,Soft Voting Ensemble,0.7971014492753623,0.8038575601912955,0.7971014492753623,0.7946735703436291,1.0,"{'weights': (1, 1)}",3,30
mRMR,Random Forest,0.8154574132492114,0.8290168692276063,0.8154574132492114,0.8126646982751737,1.0,"{'n_estimators': 600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",3,50
mRMR,SVM (RBF),0.6750788643533123,0.7384988563009631,0.6750788643533123,0.6467303265410521,1.0,"{'pca__n_components': 0.95, 'clf__gamma': 0.1, 'clf__C': 1}",3,50
mRMR,Logistic Regression,0.4668769716088328,0.46808974687938665,0.4668769716088328,0.46681330752614936,0.6453849832615972,{'clf__C': 0.1},3,50
mRMR,XGBoost,0.7981072555205048,0.8008402757202362,0.7981072555205048,0.7971434026909351,1.0,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",3,50
mRMR,LightGBM,0.7965299684542587,0.7973721555431971,0.7965299684542587,0.7960707576969217,1.0,"{'num_leaves': 63, 'n_estimators': 800, 'max_depth': 10, 'learning_rate': 0.1}",3,50
mRMR,Soft Voting Ensemble,0.7886435331230284,0.7924114393788614,0.7886435331230284,0.787326908560456,1.0,"{'weights': (1, 1)}",3,50
mRMR,Random Forest,0.7984251968503937,0.8151716633980609,0.7984251968503937,0.7946518370863951,1.0,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",3,70
mRMR,SVM (RBF),0.6708661417322834,0.6714483467972551,0.6708661417322834,0.6709559519013613,1.0,"{'pca__n_components': 0.85, 'clf__gamma': 'scale', 'clf__C': 50}",3,70
